tool			CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654	CPAchecker reuse-precision-k-induction:43654
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.056.6055fae.32_7a.cil.yml	unreach-call-main0	true	TIMEOUT	900.630998824	856.0694812510628	8692.350976										true	44.814339912	33.78045553993434	640.937984	20.000	28	1	2	1.668	10.762	9.768	2.664	2.854	true	40.987379229	32.20808600098826	692.375552	18.000	28	1	2	1.234	11.327	9.766	2.362	2.257	true	42.449022749	33.99112999299541	628.002816	16.000	28	1	2	1.356	12.050	10.529	1.987	2.712	TIMEOUT	900.850491503	857.5022194199264	7025.713152										TIMEOUT	900.817324721	857.8670742860995	6880.927744										TIMEOUT	901.064385736	856.5433853010181	6514.384896										true	38.523299477	29.484181348001584	597.471232	20.000	28	1	2	1.121	8.073	9.709	2.664	3.014	true	40.322600629	30.924494047882035	613.044224	19.000	28	1	2	1.499	9.669	9.433	2.462	2.309	true	33.809710899	25.85096545703709	592.302080	16.000	28	1	2	1.211	8.191	7.700	2.104	2.043	TIMEOUT	900.955484261	853.5084494310431	7089.319936										TIMEOUT	901.294909989	857.9600121730473	9951.084544									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.056.6055fae.39_7a.cil.yml	unreach-call-main0	true	TIMEOUT	901.390466909	855.9264725309331	10103.611392										true	92.359977898	83.371624159161	978.497536	38.000	168	1	2	1.475	54.359	6.037	3.876	8.979	true	81.841119411	73.58859108597971	1115.357184	30.000	168	1	2	1.193	47.577	5.273	3.819	8.118	true	86.525228177	78.0375087580178	1052.119040	48.000	168	1	2	1.118	52.793	3.389	3.848	8.507	TIMEOUT	901.228669552	857.9596794468816	7166.308352										TIMEOUT	901.156683215	857.1614457990509	10037.755904										TIMEOUT	901.648011543	856.4085258399136	7958.151168										true	114.535552536	104.29451708588749	1128.808448	49.000	168	1	2	1.555	70.559	7.204	4.523	10.185	true	79.968539341	71.53902977705002	1077.645312	29.000	168	1	2	1.126	47.415	3.155	3.829	8.150	true	82.982506402	74.59259281097911	1014.648832	30.000	168	1	2	1.147	49.447	3.337	3.842	8.584	TIMEOUT	901.262369742	859.8595708159264	7112.458240										TIMEOUT	900.877891643	855.4174387680832	7430.991872									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.056.6055fae.43_1a.cil.yml	unreach-call-main0	true	TIMEOUT	901.154486588	850.7654799201991	10324.430848										true	20.725147801	12.860363682964817	514.420736	21.000	12	1	2	1.060	1.202	2.285	2.009	2.044	true	21.308919274	13.396914075827226	620.941312	18.000	12	1	2	1.312	0.938	2.309	2.277	2.047	true	25.425439884	15.958422183059156	514.347008	22.000	12	1	2	1.297	1.246	2.782	2.536	2.431	TIMEOUT	901.03929285	855.5850729870144	10544.635904										TIMEOUT	901.055803977	850.9242500031833	10532.716544										TIMEOUT	901.055547242	853.5941007100046	10290.827264										true	21.532354953	13.932799143018201	516.993024	22.000	12	1	2	1.072	1.316	2.900	2.064	2.267	true	20.681013369	12.606208528159186	534.405120	27.000	12	1	2	1.126	0.909	2.150	2.014	2.199	true	18.45968681	11.768002636032179	522.633216	17.000	12	1	2	1.071	0.927	2.054	1.785	1.800	TIMEOUT	901.025723826	858.4686876239721	10369.175552										TIMEOUT	901.038043425	856.0370047369506	10344.333312									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.057.371dc4a.08_1a.cil.yml	unreach-call-main0	true	TIMEOUT	901.166435967	849.9751655429136	10353.733632										true	39.320441298	30.539617256028578	607.764480	18.000	30	1	2	1.214	12.825	6.997	2.320	2.184	true	35.93021022	28.02706098696217	543.461376	15.000	30	1	2	1.292	11.441	6.417	1.997	1.938	true	41.426398398	33.430251168087125	528.113664	17.000	30	1	2	1.311	14.007	8.439	2.210	2.396	TIMEOUT	901.091357153	853.3592964189593	10421.309440										TIMEOUT	901.110133029	852.0658757600468	10295.881728										TIMEOUT	901.08878783	855.9792048858944	10216.644608										true	35.110871967	27.387229067040607	544.833536	27.000	30	1	2	1.177	11.296	6.248	1.997	1.932	true	35.537466329	28.004708239110187	615.649280	16.000	30	1	2	0.926	11.438	6.940	2.089	1.926	true	36.44071444	28.426621224964038	534.364160	23.000	30	1	2	1.292	11.918	6.378	2.203	2.018	TIMEOUT	901.152343372	854.8975521689281	9926.897664										TIMEOUT	901.406880024	845.0266912130173	9968.406528									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.057.371dc4a.32_7a.cil.yml	unreach-call-main0	true	TIMEOUT	901.016753764	852.5202625491656	9947.054080										true	32.535343042	24.419997562887147	555.986944	16.000	28	1	2	1.197	9.381	5.003	2.051	1.934	true	32.737081196	24.732796533964574	572.661760	24.000	28	1	2	1.246	9.722	5.125	2.052	1.887	true	35.713427485	27.24016573606059	570.527744	32.000	28	1	2	1.586	10.682	5.664	2.088	2.005	TIMEOUT	901.068756082	850.5826509390026	10136.072192										TIMEOUT	901.062697537	854.556899480056	10380.525568										TIMEOUT	900.999405406	854.5664003679994	10033.942528										true	32.814006874	24.934480702970177	563.724288	29.000	28	1	2	1.403	10.126	4.888	2.003	1.847	true	33.867150988	25.651148144854233	541.454336	17.000	28	1	2	1.366	9.968	5.281	2.164	2.011	true	33.103804534	25.551958746975288	541.487104	17.000	28	1	2	1.268	10.051	5.380	1.949	1.911	TIMEOUT	901.075547389	856.1594646109734	10510.569472										TIMEOUT	901.149455499	854.4007636648603	10487.799808									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.057.371dc4a.39_7a.cil.yml	unreach-call-main0	true	TIMEOUT	901.019349601	853.2286681830883	10210.631680										true	114.869983818	104.98385745193809	986.243072	44.000	168	1	2	1.449	75.124	4.560	4.287	9.852	true	151.783363837	142.7390308890026	974.876672	31.000	168	1	2	1.347	113.566	4.211	4.234	9.795	true	97.172398719	88.29269394814037	995.278848	35.000	168	1	2	1.304	62.006	4.005	4.128	8.278	TIMEOUT	901.044936612	850.4433916590642	10591.969280										TIMEOUT	901.056162479	853.8380786068738	10624.962560										TIMEOUT	901.206893207	851.4956899739336	10305.519616										true	91.148639359	82.8756930870004	991.948800	33.000	168	1	2	1.056	58.332	3.758	3.636	8.042	true	87.538371575	79.54472577408887	981.331968	43.000	168	1	2	1.272	55.265	3.581	3.630	7.882	true	89.389816386	80.2670511319302	985.579520	47.000	168	1	2	1.114	55.684	3.552	3.802	8.070	TIMEOUT	901.069227412	855.0630011400208	10345.574400										TIMEOUT	901.004551265	854.2476530349813	10377.396224									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.057.371dc4a.43_1a.cil.yml	unreach-call-main0	true	TIMEOUT	901.001501839	856.2029526480474	10422.898688										true	23.405123465	15.045562596060336	510.173184	25.000	12	1	2	1.121	1.066	3.496	2.574	2.043	true	22.79945512	15.435145576950163	542.388224	20.000	12	1	2	1.254	1.579	3.788	2.038	2.526	true	24.066094768	14.870044934097677	608.432128	25.000	12	1	2	1.216	1.130	3.409	2.256	2.290	TIMEOUT	900.983688163	857.2638827501796	9948.606464										TIMEOUT	900.999265752	858.5985192910302	10289.774592										TIMEOUT	901.026106264	852.5115658969153	10255.671296										true	23.32341533	15.336242385907099	518.438912	23.000	12	1	2	1.465	1.019	3.966	2.217	1.861	true	24.736762326	15.773891954915598	522.002432	26.000	12	1	2	1.286	1.253	3.451	2.445	2.067	true	21.132302322	13.278931656852365	527.372288	17.000	12	1	2	1.087	1.197	2.966	1.947	1.775	TIMEOUT	901.06083813	857.1615949459374	10186.616832										TIMEOUT	900.983418216	857.440362811787	10582.204416									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.058.895ff26.08_1a.cil.yml	unreach-call-main0	true	TIMEOUT	901.021923631	853.521916565951	9968.644096										true	36.639803392	28.95532756811008	587.378688	15.000	30	1	2	1.209	13.362	5.733	2.007	1.950	true	44.698085489	36.35516902501695	586.911744	26.000	30	1	2	1.228	18.369	6.922	2.395	2.279	true	40.055790818	32.688615147955716	674.463744	21.000	30	1	2	1.080	15.258	7.134	2.060	2.175	TIMEOUT	901.116480459	849.7100921748206	10639.921152										TIMEOUT	901.079760444	850.3468008381315	10500.845568										TIMEOUT	901.075730017	852.6651978509035	10257.666048										true	37.239185758	29.616843482013792	626.311168	22.000	30	1	2	1.114	13.861	5.729	2.151	1.928	true	39.519704052	30.833009225083515	574.554112	16.000	30	1	2	1.167	14.428	6.042	2.211	2.019	true	41.081196092	32.577976597007364	638.201856	19.000	30	1	2	1.263	15.426	6.504	2.156	2.266	TIMEOUT	901.11848529	854.7270889650099	10434.727936										TIMEOUT	901.072704162	852.5075304298662	10435.768320									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.058.895ff26.32_7a.cil.yml	unreach-call-main0	true	TIMEOUT	901.027830825	852.6624607739504	10306.981888										true	32.018952778	24.331562997074798	588.877824	17.000	28	1	2	1.186	8.857	5.640	2.001	1.892	true	33.596501477	25.472966520814225	588.406784	15.000	28	1	2	1.298	9.267	6.087	2.066	1.956	true	39.947136871	30.368721263017505	674.881536	21.000	28	1	2	1.483	10.889	7.264	2.622	2.325	TIMEOUT	901.091019623	854.2110174209811	10434.031616										TIMEOUT	901.010169165	854.7784887969028	10361.913344										TIMEOUT	901.215223451	850.2434989188332	10240.249856										true	36.794874927	27.69802072411403	610.586624	18.000	28	1	2	1.399	10.191	6.424	2.293	2.193	true	31.613421107	24.02514892304316	594.305024	16.000	28	1	2	1.094	8.753	5.617	1.898	1.862	true	35.349262962	27.07281704293564	669.519872	17.000	28	1	2	1.380	10.228	6.250	2.057	2.019	TIMEOUT	901.115511316	853.0328913680278	10205.446144										TIMEOUT	901.079810798	849.6948707948904	10314.874880									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.058.895ff26.39_7a.cil.yml	unreach-call-main0	true	TIMEOUT	901.148895033	852.0558416268323	10161.082368										EXCEPTION	797.812780487	763.4787999389227	4229.853184										EXCEPTION	777.808810404	742.2874694128986	4005.634048										EXCEPTION	727.028475021	693.9279382841196	4429.721600										TIMEOUT	901.125498412	846.4778296099976	9617.842176										TIMEOUT	901.031663328	854.3611876820214	10398.441472										TIMEOUT	901.124569299	848.6835247729905	10255.773696										EXCEPTION	781.172466153	744.2780419390183	4226.609152										EXCEPTION	747.844815616	714.8693089729641	4290.162688										EXCEPTION	765.246539784	728.2649245781358	4370.960384										TIMEOUT	901.14205686	852.8913010000251	10304.049152										TIMEOUT	901.10097317	846.1029562840704	10149.576704									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.058.895ff26.43_1a.cil.yml	unreach-call-main0	true	TIMEOUT	901.029868708	857.2652438131627	10504.056832										true	28.117506143	19.47579575004056	544.505856	35.000	12	1	2	1.249	1.106	7.828	2.343	2.019	true	24.577876263	17.079238617094234	556.347392	15.000	12	1	2	1.090	0.906	6.891	2.081	1.945	true	28.467679352	19.71215032809414	551.325696	20.000	12	1	2	1.130	1.044	8.040	2.462	2.213	TIMEOUT	901.064272913	856.1342218660284	10088.202240										TIMEOUT	901.230935225	855.749658905901	10240.286720										TIMEOUT	901.01817529	850.4023723711725	10129.051648										true	23.791844956	16.723578126868233	530.141184	16.000	12	1	2	1.158	0.893	6.642	2.012	1.774	true	25.065776744	17.728180391946808	543.690752	24.000	12	1	2	1.120	0.961	7.444	1.908	1.934	true	24.711135039	17.457314108964056	545.034240	21.000	12	1	2	1.097	0.951	7.064	2.182	1.893	TIMEOUT	901.041017462	856.1195832730737	10284.605440										TIMEOUT	900.992854238	857.3067620769143	10341.421056									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.059.591ec65.08_1a.cil.yml	unreach-call-main0	true	TIMEOUT	901.296098306	850.0868419820908	10021.449728										true	50.497300801	41.587335095973685	575.795200	19.000	30	1	2	1.599	23.003	6.562	2.499	2.249	true	42.538541115	35.02997440006584	586.219520	16.000	30	1	2	1.286	19.405	5.833	1.835	2.102	true	40.161402141	33.3287056251429	574.377984	17.000	30	1	2	1.168	18.500	5.301	1.936	1.867	TIMEOUT	901.187103333	854.4020275289658	10102.427648										TIMEOUT	901.209614603	855.3518132679164	10175.156224										TIMEOUT	901.500238978	852.2487789259758	9480.896512										true	43.772479684	35.15365794394165	593.711104	17.000	30	1	2	1.225	19.179	5.434	2.012	2.203	true	39.927123781	32.532559473998845	594.436096	15.000	30	1	2	1.095	17.961	5.195	1.816	1.830	true	41.44546055	34.10438871989027	573.448192	16.000	30	1	2	1.074	19.185	5.276	2.028	1.841	TIMEOUT	901.199628676	854.8864746019244	6553.989120										TIMEOUT	901.36691003	855.3061627820134	7136.329728									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.059.591ec65.32_7a.cil.yml	unreach-call-main0	true	TIMEOUT	901.025692985	853.5630343060475	10083.041280										true	40.464961054	31.698816200951114	705.441792	18.000	28	1	2	1.479	15.974	4.563	2.190	2.141	true	37.34684413	28.838114311918616	615.399424	24.000	28	1	2	1.216	14.652	4.141	1.949	2.035	true	48.427172855	39.055657523917034	682.795008	32.000	28	1	2	1.475	21.419	4.966	2.249	2.983	TIMEOUT	901.145768639	853.2158862689976	10559.311872										TIMEOUT	901.10000097	855.3324028630741	10395.586560										TIMEOUT	901.564659697	848.0740918060765	9096.585216										true	36.950215751	29.101693529170007	650.108928	26.000	28	1	2	1.318	14.863	4.053	2.006	1.977	true	35.641153184	27.78984383493662	609.280000	23.000	28	1	2	1.268	14.031	3.928	1.978	1.901	true	41.267220175	32.98847313015722	580.784128	18.000	28	1	2	1.244	17.236	4.795	2.287	2.190	TIMEOUT	901.144164792	848.368110116804	10205.474816										TIMEOUT	901.063137112	855.2869772410486	9959.026688									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.059.591ec65.39_7a.cil.yml	unreach-call-main0	true	TIMEOUT	901.210358096	850.5395543400664	10717.736960										true	144.429482896	135.29491435200907	1230.594048	50.000	196	1	2	1.323	99.206	11.126	3.995	10.216	true	144.703635418	136.12088975892402	1253.072896	34.000	196	1	2	1.334	100.250	10.849	4.296	10.060	true	181.526244025	172.16820389218628	1224.208384	49.000	196	1	2	1.529	129.091	13.105	4.810	12.946	TIMEOUT	901.069690512	852.2386007949244	10448.732160										TIMEOUT	901.190355268	844.5833347949665	10453.647360										TIMEOUT	901.087346963	850.937159772031	10385.453056										true	143.970803155	135.20267520099878	1246.851072	34.000	196	1	2	1.165	94.300	13.521	4.761	12.390	true	163.945503043	153.41105251410045	1275.437056	34.000	196	1	2	1.451	112.773	12.661	5.056	11.111	true	146.148307244	137.29893690301105	1221.300224	37.000	196	1	2	1.310	101.242	10.931	4.075	9.907	TIMEOUT	900.981509586	856.1724659078754	10297.479168										TIMEOUT	901.048394459	853.879342913162	10468.806656									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.059.591ec65.43_1a.cil.yml	unreach-call-main0	true	TIMEOUT	901.02000574	855.5550518620294	10346.328064										true	24.30100267	16.56535479403101	596.828160	16.000	12	1	2	1.110	1.115	6.219	2.029	1.830	true	25.37744821	17.772643314208835	565.043200	20.000	12	1	2	1.225	0.995	7.047	2.128	1.790	true	26.814808533	18.96459927712567	565.567488	22.000	12	1	2	1.313	0.988	7.525	2.416	2.039	TIMEOUT	901.099792187	852.0199312800542	10232.725504										TIMEOUT	901.029422687	857.1918394281529	10360.807424										TIMEOUT	901.047838641	853.880271634087	10101.063680										true	29.002047136	19.839761215960607	538.853376	25.000	12	1	2	1.304	1.335	7.477	2.455	2.151	true	24.149230648	16.480530285043642	545.746944	16.000	12	1	2	1.068	1.016	6.250	1.922	1.836	true	26.518133011	18.243558645015582	667.136000	18.000	12	1	2	1.173	1.124	6.900	2.319	1.959	TIMEOUT	901.139546702	858.68029376911	10465.603584										TIMEOUT	901.04113394	852.3804994719103	10461.356032									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.060.b99883d.08_1a.cil.yml	unreach-call-main0	true	TIMEOUT	900.865319479	853.5830067521892	6861.418496										true	47.679639164	39.48102563014254	673.726464	16.000	30	1	2	1.542	16.817	11.714	1.976	2.273	true	54.387260866	44.645739275962114	738.308096	21.000	30	1	2	1.596	19.548	12.382	2.754	2.690	true	50.327397359	42.15466321608983	631.529472	16.000	30	1	2	1.166	17.888	13.084	2.481	2.595	TIMEOUT	901.305764044	851.9384658299387	9579.364352										TIMEOUT	901.378268441	857.3736177291721	6214.680576										TIMEOUT	901.038812731	856.7042483310215	9577.775104										true	48.695791602	40.69122473197058	614.219776	33.000	30	1	2	1.203	17.785	11.880	2.338	2.520	true	53.581560183	44.0244347800035	639.447040	29.000	30	1	2	1.357	19.167	12.680	2.635	2.570	true	46.923322467	38.94663553801365	649.527296	14.000	30	1	2	1.221	17.131	11.145	2.234	2.300	TIMEOUT	901.003733843	859.4511782068294	9350.144000										TIMEOUT	901.571002807	857.3717737719417	6903.062528									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.060.b99883d.32_7a.cil.yml	unreach-call-main0	true	TIMEOUT	900.869431471	860.2144921489526	6248.103936										true	58.758476046	48.62771443487145	618.074112	20.000	28	1	2	1.768	22.889	12.733	2.684	2.609	true	48.002542354	40.024303218116984	604.844032	20.000	28	1	2	1.291	18.584	10.752	2.410	2.191	true	62.249457545	52.996493394020945	620.494848	22.000	28	1	2	1.422	26.631	13.976	2.516	2.759	TIMEOUT	900.806323775	857.1263421399053	6178.598912										TIMEOUT	901.545190213	857.4842402641661	6436.503552										TIMEOUT	901.458926925	860.1763034451287	7487.623168										true	55.132618785	45.73077612789348	628.121600	23.000	28	1	2	1.341	21.953	12.267	2.458	2.481	true	51.569563299	43.28311901399866	601.821184	32.000	28	1	2	1.339	20.480	11.497	2.266	2.391	true	47.307280156	39.71010072901845	614.092800	27.000	28	1	2	1.378	18.365	10.631	2.205	2.224	TIMEOUT	901.000652438	859.7671051612124	9149.997056										TIMEOUT	900.768804589	858.4685970209539	5634.285568									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.060.b99883d.39_7a.cil.yml	unreach-call-main0	true	TIMEOUT	901.030250694	855.777024972951	9221.390336										true	191.621491721	180.510070621036	1341.562880	56.000	196	1	2	1.735	137.994	11.854	5.549	12.736	true	180.887176494	172.5029296989087	1296.277504	32.000	196	1	2	1.419	135.247	10.766	4.640	11.062	true	190.110233116	179.8752516610548	1438.834688	44.000	196	1	2	1.633	138.491	11.711	4.870	12.529	TIMEOUT	900.997895759	857.6268816429656	9271.930880										TIMEOUT	901.104835192	859.15479017701	9786.138624										TIMEOUT	901.158498169	856.6481350199319	9192.026112										true	225.062624449	214.37132040807046	1274.748928	41.000	196	1	2	1.596	163.314	15.521	5.924	16.636	true	204.55297138	194.05149969598278	1369.075712	51.000	196	1	2	1.482	147.307	15.636	5.409	13.502	true	184.824953935	175.73048344487324	1290.162176	69.000	196	1	2	1.261	137.043	10.692	4.951	11.660	TIMEOUT	901.074362861	857.4093058011495	9968.209920										TIMEOUT	901.146358719	860.3866951439995	5956.964352									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.061.94ac7ee.08_1a.cil.yml	unreach-call-main0	true	TIMEOUT	901.096157381	857.0197110299487	9487.749120										true	48.96880366	39.77201302885078	735.404032	18.000	30	1	2	1.416	17.776	10.698	2.331	2.405	true	45.286758876	37.54289457993582	712.773632	29.000	30	1	2	1.241	16.356	10.351	2.330	2.242	true	44.129262488	36.09111731010489	610.070528	24.000	30	1	2	1.154	15.984	9.738	2.144	2.145	TIMEOUT	900.888439976	852.5321652512066	8200.790016										TIMEOUT	901.326035486	854.6089300201274	6316.703744										TIMEOUT	901.346240769	855.7044729120098	8949.006336										true	51.406434253	42.45022624102421	611.028992	27.000	30	1	2	1.599	18.766	11.500	2.525	2.525	true	58.688515391	48.07164085493423	615.456768	34.000	30	1	2	1.686	22.453	12.444	2.597	2.820	true	52.409053468	44.07792835519649	595.689472	18.000	30	1	2	1.369	19.776	12.943	2.205	2.319	TIMEOUT	901.020785092	860.2594298191834	9777.930240										TIMEOUT	901.101332528	860.0389971509576	5746.577408									
drivers--hwmon--it87.ko/drivers--hwmon--it87.ko.061.94ac7ee.32_7a.cil.yml	unreach-call-main0	true	TIMEOUT	900.992589752	859.8629787119571	9630.113792										true	52.305562622	43.676405164878815	630.808576	17.000	28	1	2	1.390	21.368	11.217	2.151	2.306	true	70.513138684	59.96307279006578	626.626560	18.000	28	1	2	1.410	31.073	15.729	2.535	3.222	true	58.597159075	49.29841088503599	629.669888	15.000	28	1	2	1.394	24.380	13.070	2.768	2.425	TIMEOUT	900.936438772	853.1694561960176	6645.399552										TIMEOUT	901.3273519	856.8798535170499	6661.038080										TIMEOUT	901.098100277	858.0879481758457	8765.591552										true	57.261620551	48.07173374691047	749.506560	19.000	28	1	2	1.542	24.153	11.990	2.351	2.468	true	54.742437393	46.34759828587994	620.937216	17.000	28	1	2	1.376	23.225	11.959	2.152	2.339	true	56.559286219	47.50284327683039	688.467968	17.000	28	1	2	1.164	23.305	12.511	2.708	2.666	TIMEOUT	900.764694665	856.2489202071447	5381.009408										TIMEOUT	901.092180167	858.4994308550376	9069.223936									
